Time,Operation,Model Name,Task,Model Type,Epochs,Learning Rate,Save Model,Save Record,Train Loss,Valid Loss,Train Acc,Valid Acc
2021-10-17 18:16:53,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.260640419843855,8.160886944488421,0.9827171499880267,0.9155911652157542
2021-10-17 18:18:13,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.243784049885269,8.153150497621201,0.9827386737709313,0.9156993680740477
2021-10-17 21:10:48,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.2268168969630775,8.148998950495095,0.9827601849193304,0.9157941289948391
2021-10-17 21:15:25,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.2097198010251775,8.148751894176982,0.9827819791058419,0.915875785806995
2021-10-17 21:17:44,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.192475151782199,8.1525934278965,0.9828041433448522,0.9159409879996885
2021-10-17 21:20:00,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.175064733068288,8.160868917039183,0.9828267839173195,0.9159859407906893
2021-10-17 21:21:13,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.157461576494323,8.1739939225746,0.9828499547192747,0.9160145538935407
2021-10-17 21:23:21,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.139655075096329,8.192287865329963,0.9828734419715236,0.9160284365695276
2021-10-17 21:25:21,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,False,True,5.121621585128383,8.21639110998052,0.9828973332341289,0.916024180486432
2021-10-17 21:27:25,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.121621585128383,8.21639110998052,0.9828973332341289,0.916024180486432
2021-10-17 21:29:13,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.1033530103567415,8.246719343105301,0.9829214054513985,0.9159931365461622
2021-10-17 21:31:38,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.084842546987282,8.283490738077242,0.9829459443478518,0.9159355962374172
2021-10-17 21:36:34,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.066087793632292,8.326381320787258,0.9829712297295181,0.9158533495438637
2021-10-17 21:42:49,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.047109316913804,8.376158748689246,0.9829971635005844,0.9157483019270615
2021-10-17 21:44:11,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.027879692955127,8.433477127503178,0.9830229592575155,0.915608447258834
2021-10-17 21:46:48,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,5.0084324910187386,8.498056024728252,0.9830481614025546,0.9154320417033113
2021-10-17 21:49:42,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,4.988809478351138,8.569387757020895,0.98307311085748,0.9152102610462759
2021-10-17 21:49:55,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,10,1e-05,False,True,5.80981277941946,8.569387757020895,0.9784723367055672,0.8812277441178872
2021-10-17 21:50:31,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,4.9690402207502595,8.647137254891826,0.983098268047185,0.9149487938334951
2021-10-17 21:50:43,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,10,1e-05,False,True,5.801368049798913,8.647137254891826,0.9785082429355542,0.881493264194388
2021-10-17 21:51:40,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,4.949178189563919,8.731039606987453,0.9831232245959027,0.9146425070012081
2021-10-17 21:51:53,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,10,1e-05,False,True,5.793332739706193,8.731039606987453,0.9785437731896867,0.8817522426538164
2021-10-17 21:52:39,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,4.929275063614191,8.820198973060632,0.9831479274471041,0.9143084803825152
2021-10-17 21:52:51,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,10,1e-05,False,True,5.7858120289665935,8.820198973060632,0.9785789315244579,0.8820046165896976
2021-10-17 21:54:01,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,5,1e-05,True,True,4.909388277128758,8.914071128847167,0.9831727806531209,0.9139573630373009
2021-10-17 21:54:13,load,AAPL_GRU_20211017_164618_Prices.pth,Regression,GRU,10,1e-05,False,True,5.778984386252939,8.914071128847167,0.9786137239225661,0.8822504069469869
