avg_prices_true,volume_true,avg_prices_norm,volume_norm
4.307375800000001,540764000.0,-0.3449151255345032,3.130839841713731
4.3027518,480690000.0,-0.34484077388033973,2.78615843979076
4.307875600000001,455856800.0,-0.34391728835624347,2.667254346258849
4.343694999999999,458110800.0,-0.3439294347804377,2.680893678070842
4.371498,498489600.0,-0.34317535771174024,2.9834678536782997
4.400288000000001,397516000.0,-0.3426314572202209,2.350586108071984
4.5259822,609358400.0,-0.3427316464965998,3.7803584264954724
4.588478,398255200.0,-0.3420359745229445,2.481756437571383
4.595119,473538800.0,-0.34062315543312005,2.8795839082511834
4.517807400000001,531776000.0,-0.3391958291454885,3.168049551574214
4.4760333999999995,467964000.0,-0.3392619335015078,2.7684379351057595
4.473363600000001,404658800.0,-0.3392190265093446,2.352405953787817
4.3840646,609481600.0,-0.3395894371880243,3.6895599304362383
4.204971800000001,595971600.0,-0.3403641117488128,3.70195054284579
4.2251916,447826400.0,-0.3407357491922959,2.714590472652656
4.2577268,367567200.0,-0.34054862630555915,2.126459171480172
4.3385267999999995,458841600.0,-0.34049028167706447,2.618722448006672
4.4196476,372422400.0,-0.33305172644009995,1.8638288541905557
4.4006002,388584000.0,-0.33438531792497017,1.8746420844870075
4.3258786,407946000.0,-0.33573882576318975,1.904174551843259
4.2690036,297998400.0,-0.33700776407107796,1.28141865615534
4.451499,636927200.0,-0.3406633536867054,3.0439202143984168
4.606849599999999,646422000.0,-0.34048131414136684,3.1335434950036225
4.6565236,487552800.0,-0.34022942595889527,2.3209124098868843
4.6968474,456534400.0,-0.34071112442023876,2.128899845806006
4.7961302,452499600.0,-0.3403470193483956,2.1135363856938865
4.842417,456223600.0,-0.340885502460374,2.0573191143292235
4.8725144,565199600.0,-0.34194097593466033,2.57598244283573
4.9393394,550634000.0,-0.34196098483660703,2.4546713733261933
5.027186200000001,632716000.0,-0.34140816689644354,2.8911500425755348
4.9631568,931652400.0,-0.3413253345644433,4.441355658330763
4.9584410000000005,676964400.0,-0.3439279934037025,3.3710119347924485
4.8828646,688623600.0,-0.3442331711058363,3.489898534625014
4.855524,524823600.0,-0.3439451250157699,2.671932120745108
4.7751766,563085600.0,-0.34302383962676275,2.9309742680012834
4.7197792,539750400.0,-0.2245780689709845,11.218086883845903
4.7475168,514805200.0,-0.2979821237967851,20.906681698108503
4.718866,571412800.0,-0.31952975556944946,29.02997570662682
4.7303484000000005,427680400.0,-0.32551431685739335,23.541119618094314
4.812213,721856800.0,-0.32725027675554585,42.84515339101262
4.8134158,634914000.0,-0.3234684991074127,40.19192410661861
4.6807365999999995,706532400.0,-0.3190667343997416,45.91571290826901
4.7211482,485525600.0,-0.3156362581079481,31.846999582233188
4.7936148,589447600.0,-0.3078846860713245,39.91721939115033
4.9130808,439384400.0,-0.2998906368697158,30.71448073191057
4.9486982,567616000.0,-0.2916302690293252,41.91902423603694
4.9493054,434224000.0,-0.30896603831300434,37.78623473023548
4.972472600000001,414178800.0,-0.3186296244254841,40.6534477488202
4.886524400000001,370479200.0,-0.31433490285209464,37.65439608528635
4.7968772,498688400.0,-0.31637920222327487,49.37992262988242
