Date,Open,High,Low,Close,Adj Close,Volume
1995-12-05,67.500000,85.000000,67.500000,80.000000,80.000000,3595
1995-12-06,82.500000,87.500000,82.500000,85.000000,85.000000,340
1995-12-07,87.500000,90.000000,77.500000,90.000000,90.000000,750
1995-12-08,92.500000,92.500000,82.500000,82.500000,82.500000,295
1995-12-11,85.000000,87.500000,85.000000,87.500000,87.500000,75
1995-12-12,90.000000,100.000000,90.000000,95.000000,95.000000,325
1995-12-13,92.500000,92.500000,75.000000,77.500000,77.500000,3475
1995-12-14,76.250000,78.750000,71.250000,75.000000,75.000000,1195
1995-12-15,77.500000,77.500000,62.500000,67.500000,67.500000,1180
1995-12-18,67.500000,68.750000,60.000000,67.500000,67.500000,1250
1995-12-19,70.000000,70.000000,65.000000,66.250000,66.250000,2395
1995-12-20,65.000000,80.000000,65.000000,72.500000,72.500000,4030
1995-12-21,70.000000,85.000000,70.000000,82.500000,82.500000,4205
1995-12-22,80.000000,80.000000,72.500000,73.750000,73.750000,1720
1995-12-26,72.500000,75.000000,67.500000,70.000000,70.000000,2840
1995-12-27,72.500000,73.750000,68.750000,70.000000,70.000000,2040
1995-12-28,70.000000,72.500000,67.500000,72.500000,72.500000,1480
1995-12-29,70.000000,75.000000,67.500000,75.000000,75.000000,6020
1996-01-02,72.500000,80.000000,72.500000,80.000000,80.000000,3825
1996-01-03,80.000000,81.250000,78.750000,80.000000,80.000000,4085
1996-01-04,80.000000,81.250000,77.500000,77.500000,77.500000,3220
1996-01-05,77.500000,77.500000,75.000000,77.500000,77.500000,565
1996-01-08,75.000000,75.000000,75.000000,75.000000,75.000000,155
1996-01-09,75.000000,80.000000,73.750000,77.500000,77.500000,1105
1996-01-10,72.500000,75.000000,70.000000,70.000000,70.000000,1150
1996-01-11,72.500000,72.500000,68.750000,70.000000,70.000000,1590
1996-01-12,70.000000,70.000000,67.500000,68.750000,68.750000,630
1996-01-15,71.250000,72.500000,68.750000,71.250000,71.250000,1840
1996-01-16,71.250000,71.250000,67.500000,70.000000,70.000000,910
1996-01-17,68.750000,70.000000,65.000000,70.000000,70.000000,1870
1996-01-18,70.000000,72.500000,68.750000,71.250000,71.250000,3140
1996-01-19,71.250000,73.750000,70.000000,71.250000,71.250000,1750
1996-01-22,71.250000,75.000000,70.000000,72.500000,72.500000,950
1996-01-23,72.500000,75.000000,68.750000,73.750000,73.750000,1430
1996-01-24,75.000000,80.000000,72.500000,80.000000,80.000000,1495
1996-01-25,78.750000,85.000000,75.000000,85.000000,85.000000,5090
