Time,Operation,Model Name,Task,Model Type,Epochs,Learning Rate,Save Model,Save Record,Train Loss,Valid Loss,Train Acc,Valid Acc
2021-10-17 22:46:51,create,^RUT_BP_20211017_224656_Prices.pth,Regression,BP,50,1e-05,True,True,451.77604994817693,13602.4543768583,0.8351827681765838,-0.7813183881618359
2021-10-17 22:52:30,load,^RUT_BP_20211017_224656_Prices.pth,Regression,BP,11,0.0001,True,True,888.8773378999475,117073.96934420412,0.9385025898663814,-1.011576771920726
