avg_prices_true,volume_true,avg_prices_norm,volume_norm
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.4,0.0,-1.2009325248085012,-0.1577710122672717
0.34,389900.0,-1.2189954232483102,0.5725510672603394
0.42400000000000004,251900.0,-1.1945176690578143,0.31406312939214165
0.4236,186900.0,-1.1943664055904968,0.19231156445422234
0.481,53000.0,-1.177518537063633,-0.05849665931789137
0.504,217700.0,-1.1707510190412163,0.25000307522480564
0.48719999999999997,104600.0,-1.1756457595941674,0.03815535223282609
0.4934,67200.0,-1.1737802169690705,-0.03189862513145362
0.5115999999999999,59400.0,-1.1682055829049833,-0.04650881292400393
0.6354,264000.0,-1.1322265189233394,0.3367276514805851
0.852,472800.0,-1.0684418304234622,0.7278311400811627
0.924,297000.0,-1.0471003217945312,0.3985399844490672
0.9008,161700.0,-1.0535210852167087,0.14510941927829055
0.8417999999999999,24100.0,-1.0706245839155735,-0.11262927819028933
0.9976,151800.0,-1.0253383737734647,0.12656571938774594
1.4076,638900.0,-0.9059970031934214,1.0389532160225226
1.7760000000000002,771100.0,-0.7964436085423227,1.2865771680962599
2.722,11762100.0,-0.5186128917910826,21.87383024859889
2.3480000000000003,1409900.0,-0.6278046064632704,2.4831140862861494
2.376,729000.0,-0.6195169504519306,1.207719616036469
2.4880000000000004,559300.0,-0.5854924992517192,0.8898543764985476
2.28,629800.0,-0.6469614090454887,1.0219079969312137
1.8240000000000003,2620100.0,-0.7832898934147463,4.749940915330303
1.6019999999999999,1402900.0,-0.8478743737383304,2.4700023792928354
1.6606,264100.0,-0.8293327278514366,0.33691496158048956
1.5604,337800.0,-0.8589241159613745,0.4749625052100996
1.5060000000000002,141800.0,-0.8746453534337247,0.10783470939729681
1.466,119100.0,-0.8867818729886066,0.0653153167189773
1.468,134900.0,-0.8858125066728052,0.09491031250388691
1.472,124300.0,-0.8845686428899582,0.07505544191401085
1.3920000000000001,125000.0,-0.9083486597767034,0.0763666126133423
1.42,159400.0,-0.9001737726907528,0.14080128698048727
1.504,1003500.0,-0.8757076209383771,1.7218858402742974
1.498,267400.0,-0.877084722230926,0.3430961948773378
1.44,127700.0,-0.8942049628484174,0.08142398531076356
1.259,399100.0,-0.947779197116985,0.5897835964515526
1.1636,665500.0,-0.9758846516775861,1.088777702597117
1.1184,1005500.0,-0.9892706359900364,1.7256320422723872
1.0580000000000003,237600.0,-1.0067467036306081,0.28727778510579943
0.9256,787500.0,-1.0463366573547,1.3172960244805965
