avg_prices_true,volume_true,avg_prices_norm,volume_norm
1.0,208100.0,-0.9469621304136702,0.1585284132301507
0.99,97000.0,-0.9497761782686522,-0.04612295571046984
1.0879999999999999,154300.0,-0.9205674115797848,0.0594263101787971
1.116,115300.0,-0.9121170289832753,-0.012413504300808672
1.292,284300.0,-0.8601664554617209,0.29889235844414963
1.6400000000000001,759700.0,-0.7566959586929944,1.1746012764852929
1.6199999999999999,182400.0,-0.7620436762884621,0.11118781753461561
1.75,285700.0,-0.7235735105210048,0.301471223579315
1.8252,746200.0,-0.7010689990946412,1.1497336483961984
1.6420000000000001,353500.0,-0.7553219043880974,0.42636197798232195
1.7579999999999998,141000.0,-0.7204268363422173,0.03492709139472641
1.682,76700.0,-0.7426870873198863,-0.0835165001703672
1.682,108700.0,-0.742638967136827,-0.02457101136658811
1.6320000000000001,600300.0,-0.7581551200898692,0.8809790603814682
1.616,113000.0,-0.7623452104757661,-0.016650211308580295
1.6580000000000001,858900.0,-0.7502153987095764,1.357332291777008
1.58,141700.0,-0.7732548666807937,0.03621652396230908
1.444,534200.0,-0.8143763478155408,0.759219785071162
1.28,158100.0,-0.8631390844137888,0.06642608697424586
1.27,80300.0,-0.8663461791908453,-0.07688513267994206
1.23,66200.0,-0.8779210302708659,-0.10285798868410721
1.312,123600.0,-0.8539903635617974,0.0028754818576715306
1.318,216900.0,-0.8518859089287065,0.17473842265118994
1.306,80600.0,-0.8551503592965524,-0.07633251872240662
1.314,71600.0,-0.8527956885903025,-0.0929109374484695
1.302,91200.0,-0.856568539945148,-0.0568068255561548
1.304,208200.0,-0.855742086322425,0.1587126178826625
1.4220000000000002,283400.0,-0.8209575603275457,0.2972345165715434
2.058,1878300.0,-0.6330268838596271,3.235114519482396
1.9272000000000002,1167400.0,-0.6700789670556594,1.9256036447759408
1.7808,385800.0,-0.7137746931425231,0.48586008074363646
1.752,118500.0,-0.7215786672947159,-0.006518955420430762
1.998,808500.0,-0.6491543777164658,1.2644931469110559
1.934,83800.0,-0.6673955886031164,-0.07043796984202871
1.9579999999999997,28500.0,-0.6599651410814042,-0.17230314268105945
1.905,83000.0,-0.675880722964678,-0.0719116070621232
1.964,57700.0,-0.6582797485474343,-0.11851538414761104
1.92,33900.0,-0.6713166300902336,-0.16235609144542174
1.932,130300.0,-0.6679859824193358,0.015217193575962778
1.916,83100.0,-0.6724855216852342,-0.07172740240961138
1.9479999999999997,133400.0,-0.6628452873624917,0.020927537803828878
2.548,1766200.0,-0.4871215460650423,3.0286211040166573
2.946,625400.0,-0.3664176623058065,0.9272144281619324
2.9732,171500.0,-0.3565605343573687,0.09110951041082836
3.05,70900.0,-0.3330574484251965,-0.09420037001605217
3.224,337800.0,-0.28180210776635245,0.3974418475379678
3.318,144300.0,-0.25349509956273386,0.04100584492761613
3.946,443400.0,-0.06795972558283929,0.5919619605904388
4.6819999999999995,593700.0,0.15097568801789477,0.8688215533156888
4.996,215900.0,0.24737643979037055,0.17289637612607187
