Time,Operation,Model Name,Task,Model Type,Epochs,Learning Rate,Save Model,Save Record,Train Loss,Valid Loss,Train Acc,Valid Acc
2021-10-21 20:06:16,load,FNMAT_GRU_20211021_190135_Prices.pth,Regression,GRU,1,0.0001,True,True,0.005431599343440302,0.03412073116749525,0.97553495395134,0.16735257744789123
2021-10-21 20:10:31,load,FNMAT_GRU_20211021_190135_Prices.pth,Regression,GRU,40,0.0001,True,True,0.007693785102376206,0.03789049977716059,0.9632794401741538,0.2870783719643951
2021-10-21 20:13:45,load,FNMAT_GRU_20211021_190135_Prices.pth,Regression,GRU,40,0.0001,True,True,0.008192248118363924,0.08072006162477191,0.9701942756085835,0.20267568173445757
2021-10-21 20:17:24,load,FNMAT_GRU_20211021_190135_Prices.pth,Regression,GRU,40,0.0001,True,True,0.0023943362617655306,0.07981920143070279,0.9795051870796518,0.17086420117831622
2021-10-29 21:39:26,create,FNMAT_GRU_20211029_213926_Prices.pth,Regression,GRU,150,0.0001,False,True,0.02560669158350883,nan,0.38501532183442577,nan
2021-10-29 23:14:16,create,FNMAT_GRU_20211029_231416_Prices.pth,Regression,GRU,150,0.00015,False,True,0.021725282693671244,nan,0.41126981543391034,nan
2021-10-29 23:28:07,create,FNMAT_GRU_20211029_232807_Prices.pth,Regression,GRU,150,0.00015,False,True,0.7642056145280669,nan,0.5902458426077524,nan
2021-10-30 20:17:37,load,FNMAT_GRU_20211021_190135_Prices.pth,Regression,GRU,33,9.22237269507613e-05,False,True,0.02554924590337604,nan,0.18862648780443791,nan
2021-10-31 00:38:03,load,FNMAT_GRU_20211021_190135_Prices.pth,Regression,GRU,37,0.00031047605849810817,False,True,0.021388643477619408,nan,0.6268431376402395,nan
2021-10-31 00:41:54,load,FNMAT_GRU_20211021_190135_Prices.pth,Regression,GRU,95,0.00018062904988227346,False,True,0.017250024425629458,nan,0.4648114301855378,nan
2021-10-31 00:51:35,load,FNMAT_GRU_20211021_190135_Prices.pth,Regression,GRU,400,0.00032,False,True,0.0036417167510785255,nan,0.8338139238237869,nan
