Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-17,11.149999618530273,14.25,11.100000381469727,12.180000305175781,19584000,0,0
2021-09-20,12.050000190734863,12.5,10.800000190734863,11.109999656677246,9354600,0,0
2021-09-21,11.600000381469727,12.390000343322754,11.380000114440918,11.699999809265137,8749300,0,0
2021-09-22,12.109999656677246,12.960000038146973,11.779999732971191,11.869999885559082,7678900,0,0
2021-09-23,12.199999809265137,12.710000038146973,11.850000381469727,12.300000190734863,5887200,0,0
2021-09-24,12.229999542236328,12.789999961853027,11.90999984741211,12.600000381469727,3967200,0,0
2021-09-27,13.0600004196167,13.739999771118164,12.880000114440918,13.279999732971191,6148700,0,0
2021-09-28,13.0,13.130000114440918,12.149999618530273,12.869999885559082,8053900,0,0
2021-09-29,13.0,13.109999656677246,12.010000228881836,12.199999809265137,7505600,0,0
2021-09-30,12.239999771118164,12.289999961853027,11.40999984741211,11.59000015258789,7117000,0,0
2021-10-01,11.65999984741211,11.720000267028809,11.199999809265137,11.510000228881836,9818500,0,0
2021-10-04,11.649999618530273,11.725000381469727,11.25,11.380000114440918,12102000,0,0
2021-10-05,11.649999618530273,12.270000457763672,11.369999885559082,11.979999542236328,6833700,0,0
2021-10-06,11.489999771118164,11.75,9.130000114440918,10.59000015258789,60428400,0,0
2021-10-07,10.720000267028809,11.649999618530273,10.59000015258789,11.220000267028809,20946900,0,0
2021-10-08,11.119999885559082,11.149999618530273,10.319999694824219,10.329999923706055,9220300,0,0
2021-10-11,10.4399995803833,10.460000038146973,9.4399995803833,9.470000267028809,5234200,0,0
2021-10-12,9.680000305175781,11.270000457763672,9.640000343322754,10.829999923706055,16754100,0,0
2021-10-13,11.119999885559082,11.680000305175781,10.239999771118164,10.25,4773500,0,0
2021-10-14,10.649999618530273,11.859999656677246,10.569999694824219,11.630000114440918,6214400,0,0
2021-10-15,11.800000190734863,12.185999870300293,11.3100004196167,11.90999984741211,7824300,0,0
2021-10-18,11.789999961853027,12.420000076293945,11.399999618530273,12.319999694824219,6447300,0,0
2021-10-19,12.329999923706055,14.880000114440918,12.170000076293945,14.8100004196167,15424800,0,0
2021-10-20,14.59000015258789,14.699999809265137,13.109999656677246,13.770000457763672,6934500,0,0
2021-10-21,13.760000228881836,13.829999923706055,12.850000381469727,13.210000038146973,6182400,0,0
2021-10-22,13.210000038146973,13.859999656677246,12.199999809265137,13.140000343322754,5632500,0,0
2021-10-25,13.260000228881836,14.699999809265137,13.039999961853027,14.279999732971191,5973000,0,0
2021-10-26,14.279999732971191,15.350000381469727,14.050000190734863,14.479999542236328,4494100,0,0
2021-10-27,14.550000190734863,14.729999542236328,13.729999542236328,14.329999923706055,2801000,0,0
2021-10-28,14.420000076293945,15.449999809265137,14.010000228881836,14.279999732971191,4867400,0,0
2021-10-29,14.220000267028809,14.369999885559082,13.600000381469727,13.819999694824219,1784300,0,0
