avg_prices_true,volume_true,avg_prices_norm,volume_norm
64.42646280000001,22520700.0,-0.26245409651703977,3.7752274760106705
64.81281279999999,14145100.0,-0.26245402724908906,2.2735822107855266
64.80554120000001,10326100.0,-0.26245402855280026,1.5888810230622796
64.80227959999999,11718200.0,-0.2624540291375662,1.8384679629495622
65.070198,12542300.0,-0.26245398110299,1.9862192718793155
65.3545326,13792700.0,-0.26245393012518475,2.210401090452017
65.07398839999999,18391200.0,-0.26245398042341644,3.034857338617859
64.89976419999999,17486100.0,-0.26245401165973925,2.8725836949916976
65.16787559999999,12297600.0,-0.2624539635905604,1.9423474780495489
65.3792778,19186700.0,-0.26245392568866527,3.1774810083832015
65.3964218,13754400.0,-0.2624539226149504,2.2035343568856907
65.28095700000002,15080800.0,-0.262453943316413,2.441342069741442
65.4920194,20998800.0,-0.26245390547543995,3.5023689429926006
65.96425780000001,16206800.0,-0.2624538208087227,2.6432204508297836
65.903627,8948300.0,-0.2624538316791026,1.3418579027572024
65.9467866,11245900.0,-0.2624538239411006,1.753790201503715
65.9988998,14178000.0,-0.2624538145978249,2.279480788705426
66.0082688,11865600.0,-0.26245381291807485,1.8648950263353716
65.82782119999999,13510100.0,-0.2624538452701791,2.159734278288993
65.4961302,15080100.0,-0.2624539047384225,2.441216568083572
64.8920586,28825100.0,-0.2624540130412615,4.905531264406177
64.600573,27456400.0,-0.26245406530115584,4.660139665653412
65.06450480000001,13311500.0,-0.26245398212371296,2.1241276650703917
64.94155099999999,13212200.0,-0.26245400416786396,2.1063243584610913
65.3075826,14030700.0,-0.2624539385427602,2.2530716541278832
64.8513152,18647700.0,-0.2624540203460676,3.0808447318231518
64.775541,16347200.0,-0.2624540339314786,2.668392497636891
64.7659578,11760800.0,-0.2624540356496321,1.8461056352713767
65.02524580000001,11528800.0,-0.2624539891623837,1.8045108000915409
65.02503820000001,13007000.0,-0.26245398919960394,2.0695344438968575
65.0381796,13150600.0,-0.2624539868435075,2.0952802125685146
65.3137924,14942000.0,-0.2624539374294171,2.4164568838666094
65.3757918,13422100.0,-0.2624539263136635,2.1439569270138827
65.07545619999999,11536900.0,-0.2624539801602574,1.8059630335611816
64.9833436,10510300.0,-0.2624539966749489,1.6219058878904078
65.4006464,20277900.0,-0.26245392185752997,3.3731201641945674
65.6447556,15541800.0,-0.26245387809165954,2.523993875853099
65.2821976,18682300.0,-0.2624539430939882,3.0870480994835927
65.5395966,21335800.0,-0.262453896945415,3.5627890268529656
66.0560602,14599300.0,-0.2624538043496464,2.3550148579350156
66.1598526,16168800.0,-0.262453785740906,2.636407503688259
66.6027322,19127300.0,-0.2624537063378717,3.166831296272502
66.7423286,11803000.0,-0.26245368130990077,1.8536715923601228
66.54408659999999,14672800.0,-0.26245371685232877,2.368192532011386
66.4755722,14862300.0,-0.2624537291361443,2.4021676236776743
66.61631159999999,16315500.0,-0.26245370390324707,2.6627090654161982
66.75042640000001,13594900.0,-0.26245367985806173,2.1749379076995536
66.99571220000001,8877200.0,-0.26245363588124093,1.3291105200792441
66.93485799999999,15309700.0,-0.26245364679167377,2.4823811118649957
66.747795,10250100.0,-0.2624536803298404,1.5752551287792298
