Time,Operation,Model Name,Task,Model Type,Epochs,Learning Rate,Save Model,Save Record,Train Loss,Valid Loss,Train Acc,Valid Acc
2021-10-29 16:39:57,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,3.2163530602334474,210.64524383828433,0.8051983410115094,-6.538030078597155
2021-10-29 16:41:18,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.2852698660322597,210.52533618271013,0.9624752086937112,-4.62207838289558
2021-10-29 16:41:32,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,3.062320343740917,210.52533618271013,0.8054599350018652,-6.535998316459613
2021-10-29 16:46:41,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.268323784073194,210.38174642971515,0.9625761031684,-4.632441300847236
2021-10-29 16:46:54,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,2.940245924600617,210.38174642971515,0.8057094994188028,-6.533981836570193
2021-10-29 16:47:55,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.2492483681760977,210.29977340175213,0.962687448113894,-4.642269070212014
2021-10-29 16:48:09,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,2.8780292179133036,210.29977340175213,0.8059207538580453,-6.5319800241190205
2021-10-29 16:49:01,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.2305347897388317,210.2023802135982,0.962794245025258,-4.651846983688174
2021-10-29 16:49:15,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,2.852444755898341,210.2023802135982,0.8061041670146645,-6.529992568473745
2021-10-29 16:49:39,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.2136163960031943,210.05831237086144,0.9628967411513892,-4.65976051435539
2021-10-29 16:49:53,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,2.8516004179799146,210.05831237086144,0.8062673166522146,-6.528017666621455
2021-10-29 16:50:18,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.1966643601498275,209.950019388673,0.9629916573958422,-4.666650390026204
2021-10-29 16:50:31,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,2.879596493933224,209.950019388673,0.8064039681801224,-6.52605419903011
2021-10-29 16:54:00,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,1,1e-05,True,True,2.1805640866017426,209.8906309647416,0.9630793000865445,-4.672723301217105
2021-10-29 16:54:13,load,NVAX_BP_20211029_105023_Prices.pth,Regression,BP,10,0.001,False,True,2.9697104510973586,209.8906309647416,0.8064941183996457,-6.52410126868468
